id,work,date,issue,page,block,text,label
1203,constitutionnel,1860_11_12,1.0,3.0,Page1_Block17,"BCLLISTM BBS THEATRES; - • ■■ ■—■ A l Opéra, lundi, pour les débuts de Mme Van- denheuvel-Duprez et de Mme Marie Sax, -257 e re présentation do la Juive, opéra en cinq 1 actes, de M. 1 Scribe, musique de M. F. IlaJévy.M. Henard jouera Eléazar; les autres rôles seront chantés par MM. Bel val et Bufresne. , -t lAindi, au Théâtrà-Français, 4° représentation de la Considération , copiédie en quatre actes, en vers, de M. Camille Doucet, jouée par MM. Geof froy, Régnier, Leroux , Delauniy, Maubant, Mon- rose, Dressant, Talbot, Barré, E. l rovost; Mmes Fa- vart, Guyon, Figeac et Ponsm. . -r- ,Anx Variétés, un Troupier qui suit les Donnes et le Guidejde l étranger à Paris, joués par l élite île la troupe.,. ■   - Xna ôes gérant, L. B osïfaîe. - ■■jwpwww—i AU LOUVRE. bésumë des opérations D ÉTOFFES DE SOIE Que les magasins du lodvre . mettent en vente avec une ENORME BAISSE DE PRIX. ; poult de soie broché pompadol r, fond UOir, le mètre, à 4 fr. 90 et !î fr. SO.",théâtre
966,siecle,1859_02_06,1.0,2.0,Page1_Block6,"force» Mais s il est bien démontré que l em ploi de la force est inévitable, l intérêt gou vernemental et les intérêts financiers seraient d accord pour le seconder dans une largeme sure et pour hâter une solution défiaitive. . Tel est le sentiment exprimé par l auteur de la brochure. « La, guerre, ^dit-il, qui heu-, reusement n est pas probable, n aurait d au tre but, le jour où elle serait nécessaire, que de prévenir les révolutions par des satisfac tions légitimes données aux besoins des peu plés; et par la protection et la garaqtie des principes reconnus et des droits authentiques de leur nationalité. » Il ne faut pas se dissimuler pourtant,— car toute illusion ést dangereuse, — que les chan- ■ ces d arrangement, amiable et pacifique sont peu nombreuses. L Autriche a plus d une analogie avec ces enfans incorrigibles .que la persuasion et la douceur né touchent pas, ét qui ne cèdent qu à l autorité sanctionnée par le châtiment. Lorsqu on 1848, elle se crut sé rieusement menacée, elle consentit, comme elle avait consenti en 1805, à se départir d sa souveraineté sur les provinces septentrio nales de l Italie; mais le jour où le sort des armes lui fut favorable, le jour où, par la su périorité du nombre, elle crut à la possibilité d anéantir l armée italienne commandée pat Cliarlés-Albert, de glorieuse mémoire, elle repoussa toute concession. Le cabinet de Vienne sera-t-il plus sage aujourd hui? serà t-ilplus disposé à enten dre la voix et les conseils de la raison? Nous ne le pensons pas.  -C est en vain, nous le craignons, qu on lui démontrera que « les traités qui lient les gou- vernémens sont les lois internationales des peuples et ire seraient invariables que si le monde était immpbile; que si les traités qui doivent protéger la sécurité de l Europe la met tent au contraire en danger, c est qu ils ne répondent plus aux nécessités ou aux besoins qui les ont dictés; que la sagesse politique conseille alors ie leur substituer-autre chose. » L Autriche, nous le craignons, sera sourde à ctftte argumentation. Aussi, quand nous invoquons-la nécessité * d une grande démonstration pacifique* l es poir de convaincre le cabinet autrichien n en- tre-t il que faiblement dans notre pensée. Ce que nous espérons, ce que nous voulons sur tout,-c est une légitime satisfaction donnée à l opinion publique ; c est que de toutes parts ei dans tqus les raDgs de là population on sa< he bien que la responsabilité de la guerre doit retomber sur la puissance qui l aura ren due inévitable; que l Italie a le droit, supé rieur à tous ies droits, d êlre reconnue dans sa nationalité et gouvernée d après les princi pes de justice qui régissent les sociétés mo dernes ; que l Autriche, mise en demeure de donner satisfaction à ce vœu légitime, a rendu * par son obstination et ses refus l emploi de la force inévitable. . ■ . - . * A- cette condition seulement la guerre sera populaire. Nous faisons des vœux sans doute pour, qu elle n éclate pas ; mais il nous paraît difficile quo l Autriche accepte, tant qu elle n y sera pas côiitrainte, ce qu elle proposait elle-même en 1805 et en 1848, quand elle se croyait sérieusement menacée. En ce sens; la brochure dont nous parlons, bien que posant des conclusions pacifiques et manifestant pour ja guerre une juste répul sion, est éminemment guerrière. Nous exa minerons là valeur des propositions qu elle renferme en ce qui concerne la réorganisation - de l Italie. Louis JourJan.",relations internationales
876,le_courrier,1848_03_29,1.0,4.0,PAG_4_TB000030,"TERRAiNS DE I FR. 50 A 2FR.1EP**?E MAISONS DE CAMPAGNE, établissemens industriels et de commerce, situés commune de Saint-Maur (Seine), à VENDRE par j lots de 400 à 2,000 mètres et au dessus, avec facilités de paie- j mens, ou à ECHANGER contre des valeurs cotées à 1(i- Boui-se, au j cours, avee une bonification de dix pour cent. ? Beau pays, sol précoce et fécond pour les jardins, eau abondante à 5 mètres et propre à tous usages, matériaux sur les lieux et à bon mar- Iché pour les constructions ; communications faciles par les om- nibus de Saint-Maur, boulevart Beaumarchais, 10, partant à toutes les heures, et les voitures de Créteil, barrière de Charenton. S adresser à M. BAUDOUIN, propriétaire, rue de l Arbre-Sec, 50, le matin, et de midi à 3 heures.",publicité immobilière
992,debats,1853_04_20,1.0,1.0,P1_TB00021,"Eu admettant pour un moment l hypothèse des trois catégories, ce sont spécialement les prudens et les calmes qui ne soudoient pas, qui ne dirigent pas les révolutionnaires , que l Autriche a frappés. Comment M. le comte de Buol peut-il leur imputer à crime cette conduite ? Parmi ces hommes prudens et calmes, plusieurs sont à présent des étrangers pour l Autriche et ont acquis une autre patrie. L acte de séquestre et de confiscation dont il s agit a été dernièrement qualifié par l Autriche de mesure de précaution et d acte provisoire. Mais d abord cette manière de l envisager est en opposition directe avec la lettre et l esprit de lu proclamation du séquestre, et surfout des dispositions administratives subséquentes, qui, bien loin d en atténuer les effets, les ont au contraire aggravés. Que dirons-nous au reste d une mesure de précaution qui enlève les moyens d existence à toute une catégorie non d accusés, mais de suspects, d une mesure provisoire dont le terme est indéfini ; dont ceux qui en sont les victimes, sans que leur culpabilité soit, nous ne dirons pas établie, mais au moins spécifiquement indiquée, ne pourront être délivrés qu en prouvant leur innocence? Et comment prouveront-ils leur innocence, puisque l acte d accusation et les argumens dont on l étaye ne leur sont pas signifiés?... Cette nouvelle manière d envisager la question peut être polie, mais elle n est certes pas sérieuse. Nous nous bornerons donc à répéter que s il résulte par enquête judiciaire, à l Autriche, que quelque citoyen piémontais, ancien ou nouveau, se soit rendu complice d un crime public ou privé au préjudice de cette puissance, que les tribunaux le jugent selon la rigueur des lois; nous n interviendrons pas en sa faveur.",révolution
860,debats,1842_02_24,1.0,4.0,P4_TB00012,"Elude,de 11* Glandaz, avduc à fart, . rue Keuva!-des- Peiils-Çli(f.rhps, 87.  adjudication le samedi 12 mars, 184 en l audience des criées du tribunal ei; eu muuivubi; uca tucoo uu iiiDuiiai wi, dç EM .MECF LOTS. 1? Du droit aubail eraphytéptjque d an à faire du blé Tàrine, sis à Ormoy, sur bras de là rivicre d Essonne .oii d Elàjnpe canton de Gôrbeit (Scine-et-dise) : enien Mçides maisons d habitation (jardin, Jb» bar, fo uterié, caves et pièce» ae terre i • Produit brnt;.... 8,7fe0 fr.. (ET EN TOUTE PROPRIETE t 8» hé 29 hectares 20 ares $4 centiares d Produit brul...,»i» 1^)00 OT> * 3° De 29 hectares 52 ares 12 centiares de \m I situées en lacommuue de Rofnyj! Idit Eierville . canton de MérevHll D UN COUPS DE FEUE Situé à Courances, rue du Moulin, eanto de Miliy, arrondissement d Etàmpes (Seine ët-Oisefi ensemble de S 6 hcclarés 2(1 art •it centiares de tesre gn dépendant, j ? Produit brut...... 2,Sotlt9 p Cfl 5° De 10]hectarps90,9re»55 centiaresâfe Situés àCourances, mêmesçantonet Irondissement. Produit brut-. ••>,Y 7? .Située à Gourances, mêmes canton et ensemble de 12 hectare 47 cent, d.e fis au ménii ■   Produit brut....... 800 fr. T D  et dépendances, sise i Courances, rue dt Moulin; ensemble de 8 hectares 5 brésa centiares de terre au même terroir. - r Produit brnt 50(1 fr. 8° de 14 heclares7 ares 18 centiares DE TERRE sis à Conrances, mêmes canton et J Produit brut,.,.... 900 fr. ~ 9° de 6 hectares- 5 mm sâhm. plantés d un jassç bois essence de chêne, t enyiron 15 ares longeant ie  biSiS, sis an lieu dît Moniroûge . canton de Miily, d Eiampes (Seine-et-Oise . Mises à prix t - iloi no.ooofr. -2« lot. . iO,«oift. 3 e lot 22,000 fr. 4» lot •. ... 55,0  0 fr. I 5s J0t.... ..  10,000 fr, t t.. ... ir.ifloir. *- 7« lot 11,000tr. fî« lut. iiyiOufr.». .> .10t...... ..... îyjooff. fflpV; T0ta1...... 204,00» fr- S adresser pour les renseignomens ; A Paris : 1» A U* Glandaz, avoué, rue Ncuve-dcs- Petits-Cham ps, 87 ; 2° A H« Hardy, avoué, rue Verdelet,.4; t- A M« Bureau, avoué, place Royale, 21 ; • A M« Duclos, avoué, rue thabannaïs, 4 ;",publicité immobilière
1084,le_pays,1849_09_30,2.0,1.0,PAG_1_TB000112,"Enfin, Monsieur, pour en revenir au jeune fugitif, il y eut bientôt foule autour de lui sur le gaillard d arrière. Le pauvre garçon ne pouvait pas dire un mot en anglais : mais il se jeta aux pieds du second, comme quelqu un qui demande qu on lui fasse grâce de la vie. Précisément alors, le capitaine arriva sur le pont avec deux dames qui étaient au nombre des passagers, pour juger d? l état du eiel... Le capitaine vit par-dessus son épaule le pauvre esclave, et il débrouilla tout de suite l affaire. En consé- qijeiice,ildit au second de procurer au nègre une paire dechausses avec unechemise, et de le donner pour aide au cuisinier.",roman-feuilleton
1108,constitutionnel,1860_09_18,1.0,1.0,Page1_Block26,"Lorsque Gaston se. trouva réduit a cet état de désespoir si violent et; si profond qu il aurait tenté les plus périlleuses en treprises ou qu il aurait donné la moitié de sa vie pour recouvrer immédiatement sa liberté, une volumineuse missive lui ar riva, venant par la poste et portant le tim bre de Stuttgart. Dans l enveloppe, étaient divers papiers et une lettre ainsi conçue : v « Monsieur de Kérian, « Votre ami feu M. Léopold de Wilbach » était mou client. Il y a dix mois, il m en- » vo .a-de Paris une inscription de rentes » sur la banque de Francfort en m ecri- » vanl qu il avait l intention de me char- » ger d  un emprunt dont.ee titre répon- » dait. . . . . » A partir de cette epoque, je cessai de » recevoir de ses nouvelles. » Etonné de ce silence, j ai fini par aller » aux informations, et c est ainsi que j ai » appris, il v a quelques jours seulement, » la mort de M. de Wilbach. - » J étais dépositaire de son testament. » Le défunt n ayant pas de famille etses » héritiers étant inconnus, j ai procédé à",roman-feuilleton
690,presse,1845_09_23,1.0,1.0,Page1_Block36,"cœurs les-plus endurcis, les consciences les plus in vulnérables? Le temps en fournira, j espère, plus d u ne preuve, et l on peut, sans crainte de compromet tre son esprit d opposition, féliciter le gouvernement d avoir élevé ces monumens à la vindicte publique, à la sûreté générale, à la philantropie et au repentir. Au moment dé ma visite, la maison nouvelle était habitée fort dramatiquement par trois criminels me nacés de la peine capitale et un condamné à mort. Leur docteur, qui est aussi le mien, m accompagnait, ainsi que leur gardien, et les encourageait à parler avec confiance devant moi ; l un d eux, idiot de nais sance, avait juste reçu du ciel la présence d esprit nécessaire à un mari pour se défaire de sa femme : il avait assommé la sienne dans un de ces accès de fureur auxquels les imbéciles, comme de certains animaux, sont sujets. Dans ces momens d exaltation, ses facultés ranimées ont donné à ce misérable les moyens de combiner et d exéçuter un atroce projet, dont la réussite ne parait pas avoir produit sur lui la moindre impression. En apprenant par le docteur que son procès serait jugé le Surlendemain, il nous dit en souriant : « Croyez-vous qu on me fera du mal  ? » Il y avait une si parfaite insensibilité peinte sur le visage de cet homme, qu on perdait en l écoutant tout souvenir de son crime ; et pourtant, le docteur Bal zac, dont l esprit observateur et les idées philosophi ques sont reconnus, aflirme que, dans ses momens lucides, cet idiot est capable d un raisonnement sui vi et d une action préméditée. Il y a donc enlui deux êtres, dont l un réclame la pitié, et l autre toute la ri gueur de la justice. C est ce que son avocat a très clai rement démontré, et ce que le jury a fort bien appré cié en condamnant l assassin à ne perdre que sa li berté au lieu de sa tête ; celle-là est si bonne qu en é- coutant son arrêt, et en apprenant qu il lui restait troisjours pour en appeler en cassation, l idiot s est écrié: — Ah ! c est dans trois jours que je sortirai de pri son ? tant mieux ! Et il est rentré dans sa cellule, les yeux brillans et le sourire sur les lèvres. C était pourtant une assez belle occasion de retom ber dans son accès de fureur; mais sa nature n y é- tait pas disposée en ce moment.",justice
1255,democratie_pacifique,1848_08_29,1.0,3.0,PAG_3_TB000096,"» Le président de l sssemblée proclame le résultat de l élec- I drela irE de Le procès-verbal 7- rédigé 611 triple original. Le président préfet, le f transmet au immédiatement du l un des trois Originaux céré ^3iàïSï,lLa3?4^^b,,,,a,?16 troisième au procu- dansl 8X-de l élection,    tout citoyen ayant pris part £.< |H | e ^tof eaii a je droit d élever des réclamations 1ère la rK il,!! du ou d,e 1 élection : dans les dix^jours tran! même droit procès-verbal, le procureur-généial aura le scell l élection JI réclamations Ser0.m communiquées aux citoyens dont i : ait attaquée et qui auront le droit d .ntervenir dans « rfrnient et jours f ? communication. Elles seront jugées sommai- mini dans l élection la quinzaii)e, a lieu. par la °°Ur d appel dans lui   p les la » loi, 10 Si 1 électJ°S pas faite selon les formes reçues par suite le man?uvres frauduleuses. pas été libre, ou s il a vicié par des . Pé« rfo,Xieuiydese|lisCTaCité éSaIe dans la personne de l un ou",vie politique
984,le_pays,1855_10_10,1.0,3.0,PAG_3_TB000006,"Guis titi certain temps, la justice ne l ignorait pas, les L de désordre avaient pris autour de nous de funestes jLioppements. Des théories absurdes, que l on a décorées nom de socialisme, et qui n aboutissent en réalité qu à destruction de la société elle même, ont été acceptées par partie mauvaise des populations, pacce qu elles flattent et îltsfont leurs détestables instincts. - On leur a montré en Leclive le bien de ceux qui possèdent comme une proie Lis ont droit de se partager: - -Une société secrète, déjà fameuse, a puissamment contri-uà exciter dans les esprits vulgaires et peu éclairés ces buéil ¡voiles de la jalousie et de l orgueil. La Marianne, en effet, multipliai1 au milieu de nous ses adeptes ; la justice avait jdéjii saisir et frapper quelques-uns d entre, eux : mais L passions mauvaises, avant d arriver à l action, s agitent loiigleinps dans le mystère et l ombre, au sein desquels il c!lle plus souvent difficile de pénétrer,.Aussi, les préoccupions avouées des esprits clairvoyants semblaient à beau-Lp de gens rebelles à l évidence même n être <que des fêre»sans réalité; les menaces parfois entendues n étaient pour eux que des paroles sans intention et sans importance; le danger signalé n était qu un fantôme, et c était assez du calme et de-l assurance qu ils montraient pour faire ce fan-lOmo. s évanouir à leur gré. m- 1",révolution
567,constitutionnel,1851_04_26,1.0,2.0,Page1_Block5,"ANGLETERRE; , nouvelles »u Portugal . — Le bateau à va peur de la compagnie de lïk, navigation péninsu laire, et orientale, le Madrid , a apporté des nou velles de Lisbonne du 19 avril et d Op.orto du 20. Saldanha; «uivanf les dernières nouvelles de Lis bonne, était daRS une position très critique dans le voisinage de.Y«eu. Le colonel Joaquim Bento, à la tête du 5» chasseurs, n Était pas parvenu à opértr sa jonction âVeû le duc, quoiqu il eût tout fait peur traverser le Tage et le Zezère; poursuivi par la première brigade des troupes du roi, il a été contraint de retraverser le Zezère. lin courrier est arrivé de Madrid à Lisbonne, aveé êtes assurances d appui de l  Espagne -âuus la forme de troupes sur là frontière» Deux frégates à vapeur espagnoles ont reçu l ordre de se rendre dans le Tage. (Globe.) Le duc de Saldanha a résolu de tenter la fortune au nord; il est entré à Coïmbre.le 12, et le 14 il a pris la reute de Viieu, s arrêtant à Montagoa, à six lieuws de cette ville, dans la soirée du 15. Lorsque le roi est arrivé àSantarem, le 10 avril, Joaquim Beato était à quiaze à vingt milles de dis tance, et pFesque vis-à-vis de la ville. Aa lieu de se hâter de traverser le Tage à Villavelha ou à quel- qu dutjje pont au-dessus d Abrantès, il est resté sans etre inquiété, cinq jour?, attendant vaine ment d autres troupes de l Alentejo, soit pour lé rallier, soit pour l attaquer. -Il s est rends à la ville fortifiée d Abrités le 15, à midi j il s y est établi, y a acheté des rationsj et il en est sorti par la route de GasteilciBranco.Pendant son séjour dans ls Ville d Àbrantèï, hs autorités, les sapeurs et les mineurs se sont réfugiés dans le château-fort, le reste de la garnison étant allé-rejoindre Saldanha à Coimbre. Les troupes d Alentejo ont reçu l or» dre de niarcher contre Joaquim Bento. Les trou pes du roi sont demeurées inadives de l autre cêté du Tage. Le 14, le général Marcelly a quitté Sarttatem avec la première brigade; le 16, il a ap pris que Bento avait traversé le Zezère et marchait sur Ca,bacos, ayant cinq lieues d avance sur la routo directe menant aux quartiers de Saldanha à Montagoa. On ne pensait pas que l on pût empê cher leur jonclion; Le roi â quitté Santarem avec lâ seconde bi i gade, commandée par le général Mesquitor. Le 16 avril, à sept heures du malin, il a suivi la pre mière brigade à la poursuite de-J. Beato; Lisbonne est parfaitement tranquille, sous la garde de don Carlos et de la garde municipale. Le 7° régiment s est renlu, le 17, à Santarfinl pour y tenir garnison, le roi ayant emmené tou tes les troupes à la poursuite de Beato et de Sa! danha. - oporto , 17 avril. —La plus grande tranquilli té règne en vill.e. Des promesses ont été faites au comte Casai, gouverneur militaire de ce district, du la part de la reine et du goâvernemeat; il ddit être revêtu du titre de murquis, sa lilie cadette sera baronne. Le comte Casai est bien décidé k tenir la place pour la reine, et il a beaucoup de troupes sous ses oïdies. On dit cependant que si le maréchal Saldanha approchait de la placé, la fidélité des troupes deviendrait très pioblémati* que. La publication de tous les journaux à été sas- pendue, à l exception dji Perio dice dos patres, or gane officiel du gsuvernement ici, qui nous a annoncé l arrivée du maréchal à Colmbre avec le 5 e chasseurs. La garnison d Oporto se compose en ee moment des 2» et 0  régimens d infanterie, du 9 chasseurs, do la garde municipale forte de 4Ô0 hommes, d ua escadron de cavaleiie et d une bat teriè d artillerie. Casai a eu soin de faire payer aut| soldats quel que peu de leur prêt, chose bien venue en tout temps, etn a, je crob, négligé aucun moyen d as-, surer la fidélité des troupes; Outre li garnison de cette ville, il y a encore un autre régiment d in fanterie à Viana, un aùtre à Braga, et.quelques chîsseursàGuimaraens. Enfin, laplusgrande tran- ! quillitérègne dans notre province; tous les lieux",guerre
178,debats,1860_04_22,1.0,2.0,P2_TB00010,"Nous extrayons du rapport fait à l assemblée générale de ta Compagnie des Omnibus les chiffres suivans : -î.-M 5 I ] r , odui ,S. s bru,s Pendant l année 4859 ont été de « millions 877,190 fr. 4 c., soit par journée de voiture 81 fr. 99 c., et par journée de cheval 7 fr. 2i c. Les dépenses, s élevan t à i 2 mi liions 239,267 fr 70 c:, il en résultat un excédant de recettes dé 2 millions 637,922 fr. 34 c., soit 14 fr. Si c par journée de voiture et 1 fr. 28 c. par journée de cheval.",commerce
358,presse,1850_05_16,1.0,1.0,Page1_Block17,"Ce n était pas l affaire do M. Baroche. Aussi a-t-il résisté énergiquement à l adoption de cette proposition. Mais un membre de la ma jorité, M. Sainte-Beuve, ayant présenté des considérations déterminantes, une traction de r a droite a abandonné le ministère et s est le vée avec, la gauche , pour ordonner l enquête réclamée par M. Rigal. Ainsi la lumière se fera. Elle se fera malgré la commission des dix-sept qui a fout combiné pour l empêcher. Elle se fera malgré M. Baro che qui l a écartée aujourd hui d une main tremblante et effrayée. Elle se fera pour la con fusion des mauvaises consciencçs et pour l é dification des consciences honnêtes. Elle se fera pour l Assemblée, pour le. pays, pour l histoire. Cela est juste, utile et moral. La lumière en pareil cas, c est le commence ment de la victoire, car il est dos choses qu il suffit d éclairer pour les dégrader. Il faut que M. Baroche et la commission des dix-rept se résignent. Tous les sentimeus géné reux et honùêles s étaient soulevés contre leur œuvre. Ils vont voir se dresser maintenant en (ace-d eux les chiffres accusateurs. Nous dou tons que la loi résiste à cette dernière épreuve. Que le peuple prenne donc confiance et pa tience! Qu il continue à signer les pétitions! qu il fortifie les barricades pacifiques et léga les qui s élèvent de toutes paris/ pour la dé fense de la Constitution! Nous le répétons : ses ennemis reculent, .et le terrain que perd- la violence, c est la liberté qui le gagne !",débats politiques
652,debats,1842_05_28,1.0,2.0,P2_TB00001,"Le ministre des affaires étrangères a reçu de la légation de Belgique la coibmunicatioh d une loi concernant les indemnités dues aux personnes qui ont éprouvé des pertes par suite des événemens de la révolution belge, ainsi que d un arrêté royal du ler1 er mai, destiné âen régler l exécution. Ces actes intéressent les négociais français dont les marchandises ont été brûlées dans l incendie d e l entrepôt d Anvers. Le premier article de la loi dispose qu indépendamment de la somme de 1 million 234,920 fr. déjà distribuée, celle de 8 millions sera répartie entre les individus belges ou étrangers appartenant à des nations avec lesquelles la Belgique n était pas ea hostilité, dont les propriétés situées dans ce royaume, et consistant en bâtimens, meublçs, récoltes, ustensiles aratoires, bétail et marchandises, ont  été détruites, détériorées ou enlevées. Les négocians français tjuecet ( avi? intéresse , et qui n auront point de correspondant à AnyerY/ou à Bruxelles, pourront adresser leurs titres et lfeurs^podvoirs, en blanc, au département des affairés étrangères, qui Chargera l ambassade du Roi en Belgique- dedetir choisir un mandataire digne de confiance.",institutions politiques
418,debats,1842_04_22,1.0,1.0,P1_TB00022,"par ceux qui leur avaient acheté les reconnaissances, et par le de .vins dans le cabaret duquel s ëtait coh-j Clu le marché.    _ Accablés par l évidence, confrontés, reconnus, ces deux hommes ne purent persister dans le système de dénégation qu ils avaient adopté d abord ; en acceptant la part fietcnipabilité qui leur échéait dans la conclusion du marché de la vente des reconnaissances, ils rejetèrent sur un troisième individu signalé, que l on n avait pu saisir, toute la responsabilité du meurtre. Cet individu, nommé Barra, dit Délicat, dit Valette, était arrivé, dirent-ils, au cabaret, porteur des reconnaissances qui avaient été vendues, à la vérité, en leur présence, mais dont ils ignoraient l origine. L enquête se continua, et il demeura bientôt constant que le jour du meurtre, à neuf heures du soir,, dans un cabaret à l enseigne du Pclit-Ramponneaù, Barra , dit Délicat, avait tiré de sa poçhe un portefeuille, en disant ces mots « Dieu de Dieu 1 peut-on avoir un guignon pareil ! Nous voyons sur le boulevard un muscadin, drap d Elbeuf, beau linge, le gandin (la croix) à la boutonnière. On lui dit deux mots, et de quoi? pas le sou, des faffes (des papiersll n est pas permis d être volé comme cela ! » , En disant ces mots cet- homme, dont les vôtemens étaient souillés de boue, dont le front ruisselait do sueur, étalait sur la table du cabaret un brevet de la Légion-d Honneur, des papiers dé famille et quatre reconnaissances du Montde piété. Les recherches les plus sévères furent prescrites pour) parvenir à la découverte et à l arrestation de Barra dit. Délicat, que Yilletard et Miraud signalaient, comme ayant , cher^Cataîgne. P Mais prévenu par l arrestation de ses complices iTprénait ses précautions et se croyait assuré d échapper àla justice, lorsque ce matin deux agens, qui depuis le jour où le crime avait été commis s étaient attachés à sa poursuite * sont parvenus à s assurer de sa pergonné. Surpris à l improviste , anéanti en présence des témoignages qu on lui opposait, confronté enfin avec ses complices, Barra dit Délicat est tombé dans un état de prostration qui lui a laissé à peine la force de faire des aveux. Cet individu, de figure sinistre, mal vêtu, sans domicile, déjà repris de justice, est inculpé en outre de plusieurs vols qualifiés.",fait divers
1166,siecle,1852_05_23,1.0,3.0,Page1_Block2,"Petit-Bourbon; ils prenaient 4 sous par persomie. et ils attiraient un grand concours de spectateur. . En 1584 et en 1588, il en parut une seconde et une troisième troupe. C est  dan*i la galérîe de ce palais que lurent réunis les élats-^rôn^raux de 1614. : En i645, le théâtre du Petit-Bourbon lut de nouveau ocettné.DHT des bouffons italiens que le cardinal Mazarin ava<t fait v«mr nour satisfaire h passion de la Teine Anne pour  es spectacles, et où il fit,représenter la Teste théâ trale. Orphéeeti Euridice, etc. En 1658, ce théâtre tut ac cordé à Molière, dont la troupe débuta en présence de Louis XIV, te 3décembre, par l Etourdi et le Dépitamou- reux. Cette troupe donna des représentations sur ce théâ tre jusqu en 1660, époque où Molière quitta le théâtre du Petit-Bourbon pour aller occuper la salle du Palais Royal. A cette mSme époque, 1660, des comédiens espagnols, ve nus avec l infante Marie-Thérèse, que  Louis XIV veneit d épouser,«donnèrent trois représentations sur le théâtre du Tètit-Bourbon^ dont la démolition fut commencée le 11 octobre suivant. Sur son emplacement fut bâtie, du côté du quai, la partie de la colonnade du Louvre, dont Louis XIV posa la première pierre le 17 octobre 1665. Les restes du palais du Petit-Bourbon qui n avaient pas été àccupés par le théâtre avaient été affectés au garde- mouble de la couronne, qui lut transféré à l hôtel Conti en . 1758, et ce sont ces derniers restes que l on rencontre au jourd hui, après un séjour en terre de près de quatre siè cles. .. v",théâtre
875,presse,1845_09_04,1.0,4.0,Page1_Block41,"RftlG TAU I IC A vendre par adjudication volontai- DUIO I HILLIOi re et par lots,  le dimanche 21 sep tembre 1845, heure de midi, dans la salle du tribunal, à Gournay (Seine-Inférieure), par le ministère de m* damiens, notaire audit Gournay, 1° 107 hectares 68 ares 57 centiares de bois taillis sous futaie, fonds et superficie, à un kilomètre de Gournay, com mune d Avesnes, arrondissement de Neulchâtel (Seine-Infé rieure), faisant pariie de l ancienne forêt de Gournay, et longeant la route royale de Rouen à Reims par Gournay t sur une longueur d environ 1,500 mètres, en deux lots, qui ne pourront pas étrefréunis : le premier de 56 hectares 70 ares 79 centiares; le second de 50 hectares 97 ares 78 cent. 2° Et 51 hectares 64 ares 52 centiares de terre propre à être mise en herbage, à un kilomètre de Gournay, commu ne d Avesnes, entre la route royale de Rouen à Gournay et le chemin d Avesnes. En trente-cinq lots d un hectare ef demi environ chacun. S adresser, pour connaître le plan et les conditions, à Pa ris, à M* Ducloux, notaire, rué ae Choiseul, 8; à Gournay, à M Damiens, notaire ; et à Forges-les-Eaux, à M. Thirion, inspecteur des forêts. 4552* RCI I C CCRMC Tuilerie et Bois Taillis, situés à la DbLLE. miuïlCj Ferté, commune de Boisgasson, canton de Cloyes (Eure-et-Loir), d une contenanoe de 119 hectares 32 ares, 30 centiares et d un revenu de 5,200 fr. nets de contributions, à vendre aux enchères, le lundi 6 octobre 1845, à midi, en l étude de m* bruère , notaire à Courtalain (Eure-et-Loir). S adresser, pour tous renseigne- mens, audit notaire. 4»<>* Alfcyndc * 3 v 2 Pour 100: 1* une belle ferme, VklïUlik prèsYierzon, de 200 hectares; louée en ar gent, outre l impôt et des réserves, 3,000 fr. 2° A louer, un très beau chatbau meublé  et une chasse très giboyeuse, sur 1 >400 hectares de bois, terres, étangs, landes. La chasse sera ouverte le 8 du présent mois de septembre.— S adresser à m. martial , géomètre, à la Mothe-Beuvrori (Loir-et-Cher). (4553)",publicité immobilière
