id,work,date,issue,page,block,text,label
210,siecle,1858_03_05,1.0,1.0,Page1_Block151,"Savons.—Paris, <5 mars.—-Savon Mou pâle ferme 87 »», dito moyen 8fl »», dito doux »» à »», savon, blanc 118 à »»», escompte 3,0/0. « : Vins et èsprîtH.— Paris, 4 mars. —Montpellier^ disponible s» àn»;fln-4 I ®qté, flO degrês,fli à £ Suifs.—paris, 3 mars.—Les suifs de la boucherie  se sont vendus en moyenne dans Paris 130 fr. 70 les 100 kil.; pour le dehors, la moyenne de c<»rventes  s établit sur le pied de 123 50; c est une hausse de 50 c. sûr le cours du précédent marché. 11 irste des suifs de la production de. la semaine invendus.     1 L entrée dans Pans est de 7 fr. 20 par 1D0 ru. • Suif en branche au denors 98 75 les. 100 kil. — Chandelles dans Paris l iO ;-,0 à »»» fr. les 100 kil.— Bougie stéaf ique l r « qie 2 90 à 3 »» le isil. Oléine 93 à 94 fr. les 100 kil. hors barri re rare -Siéirine 240 à >»>» »» les 100 kil. Grains «-farines.—Marché de Paris du 3 mars. — I.e blé n a encore pas varie de prix : 2i aO à 27 fr. l hc ct. î  2 —Seigle cainie. de la a io 50 ies 116 kil. —Orge 15à 16 50 les 10» kil. Hors barrière; peu demandée.—Avoine un peu plus off-rtr, niais encore bien tenue : 29 50 è 3-2 fr. les 3 hecf. hors barrière. —Son 9 10 à 10 fr. les/325 litres.—Farine M à 48 et 49 ff. le sac de 159 kîl. Saeres.—-Bonne demande au Havre, avec des prix fermes. On a vendu encore 100 bques des Antilles à livrer à 58 fr. la bonne  4 e acq., et 160 caisses Ha vane disp. dans la parité de 36 fr. les 50 kil. ent. Cafés.—On a vendu aux enchères 125 sacs de café Bio avariés de 100 à 105 fr. les 50 kil.  aGq. Cotons.—Marché un. peu p)us calme, mais sans changement de p^ix. Ecs«iaivx.-r Halle aux veaux, 2 mars.. — Veaux ain. 280. vendus 267 ; 1™ qté 1 80. 21? 1 62, 3«1 54. La Chapelle.—Les ventes sesont faites activement, sans variation Sur le cours du dernier marché. Il a été amené 534. veaux.   , _ l«e qté 180 à 190 fr., 2° 160 à 170, 3 e 140 à 150. Vaches laitières amesées 73, rendues 53, de 350 k 550 fr. f Vaches grisées amenées 9Î» Tendues 16} l! e qU51. 20,2« 110,3« 80 C.   v - v",cours
1272,constitutionnel,1847_06_27,1.0,1.0,Page1_Block36,"Mais lorsqu on se trouve  au sein même de cette atmosphère, lorsqu il est impossible de reposer les regards sur un objet qui ne présente pas cet {éteinte irritante, le malaise qu on a ressenti au premier aspect du blink de glace se change en une vérita ble souffrance. Des marins sont revenus aveugles dé leurs expéditions dans les mers polaires. Aussi l on n y voyage guère que la nuit, et Dieu sait Quelles sont les fatigues, les dangers et la lenteur es marches nocturnes sur des terres toujours hé rissées de glaçons raboteux, coupées par des cre vasses remplies d eau et couvertes de neige fon dante où l on entre jusqu aux genoux. L aspect désolé de ces neiges éternelles exerce d ailleurs une influence funeste sur le moral des explorateurs. Chaque jour leur montre le même désert aride, stérile, monotone, le même tableau d uniformité, de silence et de mort. L ame arrive par degrés à une sorte de paralysie au milieu de cette nature immobile et inerte. Au-dessus de ce linceul de neige qui couvre la nature morte des mers polaires, des brouillards flottent pendant la plus grande partie de l année. Ils résultent de l équilibre qui tend perpétuelle ment à s établir entre les températures delà mer et de l air. Au commencement des grands froids, la mer dégage son calorique en une épaisse fu mée. Au contraire, quand vient le moment où l air e$l plus chaud que la mer, il se conden se au contact de la surface de l Océan enva- Eeurs obscures. Les variations considérables et rusques de la température, contribuent àpro- longer cette. lutte entre l air et l eau. Dans les mois de mai et de juin particulièrement, il n est pas rare de voir le thermomètre descendre de dix, quinze, vingt degrés et même davantage, dans l intervalle de vingt-quatre heures. Alors, la glace qui, la veille, était en dissolution, re prend toute sa densité. La surface de la mer, qui s échauffait, se refroidit en dégageant de nouveaux brouillards. Le lendemain, le thermomètre re monte brusquement, et de nouvelles vapeurs sont engendréespar l air qui, à son tour, subit l infliien- ce d une température redevènue plus élevée que celle delamer, Ces vapeurs bornènt.souvent l ho- rizonà quelques pas ét.rendent la navigation ex trêmement dangereuse. Elles embarrassent aussi la marche des voyageurs à terre. Ceux-ci ont",voyage
819,presse,1845_09_23,1.0,4.0,Page1_Block40,"Histoire. Nouveaux élémens d Histoire Généiale, 22* édition.. . 4 fr. Esquisses Historiques. . . . ,. .... 2 Manuel Hi .turique de3 Peuples. . I » Hecu il eTab aux Historiques r • • ^ }J Ab égé Bf  JbodiqQe ii Hi B toire de France, 2e édition . ,i .4 50 Enigmes Historiq es » -I 50 Tabie u Svnoptique de 1 Echelle de^ Penples . . .... I 60 H i> toire Univ«rri>eH«, ou Ex.pli.,ation drs Enigmes . . . 3 £0 Chroniqueurs Fra> çais, en I volume. ......... 3 50 Généalogies d^ France . . . I w Chronologies Européennes . . )> 75 Histoires Racontés a la Jeunesse 2 » . Siittérature. Esquisse&Littéraires, ou Littératures Européennes . Litiérature Fra* ç-iise. Leç ns Primaires de Liitérature et de Morale. . . . Nouvelle Mnémosjne Classique.. . , . Lang;iie Française* 1-e Nomencîateur Orthographique ........... 2 fr. 4*es Omnibus du Langage.; .............. 2",publicité
1032,siecle,1855_01_25,1.0,2.0,Page1_Block15,"~JustemôntI Aussi, vous lé -   disais-je, madairie là du- , chessen a pas décoléré pendant la route,; tantôt il n y avait uë disponibles quo tro js chevaux, tantôt deux, et encore fallait-il les attendre aux relais durant des heures, parce ; qUj ils étôIent aHï chàmps. Enfln, au lieu de nos anciens * postillbris a grosse quéué, à grosses bottes, à . vestes bleues chanïàrréeâ d argént, qiii vous menaient ventre à terré lorsque, comme madame; .on payait ies guides à cinq li vres, c étaient des paysans en blouse et en sabots qui en- fourçlfalent les chevaux, et vingt fois nous avons failli irer- : , • , • • — Je m explique la colère, de votre maîtresse, mon cher Dupont. • . -r Malheureusement,, madame a éprouvé pluâ que de la colère,-«reprend tristement le vièux serviteur; — la co lère passe, mais le chagrin... ^ ~ Quel chagrin? . —Au dernier relais avant d entrer à Paris, Lorrain, notre.courrier, au moment de monter h cheval, me de- amande où nous allons.— a Parbleu, lui dis-je, nous allons » à l hôtel de Sênancourt, rue de Grenelle-Saint-Ger- .9 main, ».-- Nous partons..,- .* --Vous ignoriez donc... Laissez-moi achever, ma chère Boyer, laiissez-moi achever. Donc, nous partons, Brigitte dans la berline avec madame la duchesse, moi sur le siège do derrière. Nous traversons Paris, nous arrivons rue de Grenelle à la nuit tombante : je reconnais l hôtel de  Maillebois, voisin de l hôtel de Sênancourt. Je crie aux postulons d arrêter, je descends de mon siège, et je vois notre courrier, tenant son,cheval par la brido, venir à moi l air tout ahuri, me disant : — « Ali I monsieur Dupont, en voilà bien d une » autre I l hôtel n y est plus !» — Naturellement, puisque monsieur le duc l a vendu. Spéculation magnifique 1 car, après avoir démoli l hôtel on a percé une nouvelle rue dans son immense jardin! C est tout simple, cela. —• Ah I vous, trouvez cela simple, vous î Hé bien I j au rais voulu vous voir à mï* place lorsque je mo suis ap proché de la portière de la voiture, afin de répondre à madame la duchesse, qui criait avec impatience : « Qu est- «e que c est? Pourquoi s arrêter là? Pourquoi ma voiture n entre-t-ello point chez mon fils? »  — Votre maîtresse n était donc pas instruite de la vente de l hôtel? ~ Hé! malheureusement nonl car elle tenait à eette habitation autant qu à la prunelle do ses yeux, comme on dit.      — Mais enfin, l hôtel appartenait bol et bien à M. lé duc? . ; — A la bonne heure 1 nyfis ça n empêche pas qué sa mère (elle a toujours eq un courage do lionne ! ), se troùr",roman-feuilleton
1267,constitutionnel,1860_12_20,1.0,1.0,Page1_Block32," En effet j paptout où l on a weùsé des puits.dans .ces^ts ensable 5 », on. a trouvé l eau à peu de profondeur (3); mais. no nous occupant.^uadexe qui existe, nous .cons tatons que les .rivières sahariénnes, , tor- rens impélueu* pend ïint les grandes pluies, ne sont;plus que do longues et lar gos traîné.os.de sable, et de cailloux brû- lans dès qu elles ont porté leurs eaux dans le parà ge des  d unes. > - Si tes troupeaux du Sahara algérien trouvent, pendant l hiver, quoique végér tation en deçà et jusqu au pied des du nes, c est qu.e les torrens dont nous par lons s éohappenUÎdfts montagnes  du nord par d étroites .coupures,et viennent dépo ser aux lieux mêmes où ils se perdent, ce qu ils, ont arraçliê et charrié d alluvipns dans leuï course désordonnée. Ces ailu- vions séjournent dans les bas fonds (daya)*, où elles favorisent la pousse de - quelques plantes, do.qu«lques arbustes, de quelques  tér^bintlies (4), bouquels verts où>. le so leil sembU! faire grâee à -rantilope et à la gazelle, que poursuivent p a/tout aillèurs ses terribles rayons.         Ainsi, les oued ou  rivières du Sahatrajïrô portent aux -pays, altérés qu elles parcou rent, que dés eaux pluviales, set.il est des contrées dans la région des dunes, où ; la sécheresse persiste pendant nom,bce-d  aiir; .néesconsécutives. ■ .... r. Au Pays de la l cur^ situé entre Djèribel et les dunes de Dzanoun,-à quatre mar ches sud .d Ou.ajgla, il. n, a pasj>ju depuis sept ansi éffaoùsru afrtrmons pas que cette effroyable- sécheresse.ait pu un termp;du rant icdémierbîver; - sQuWquefoi6,.sur le.parcours des.torréns, il se forme des bassins naturels qui re tiennent les eaux, grâce à leurs fond? d àr- gile-ou-de rcche^ ces cuvettes si précieu ses aux nomades., aux .caravanes, «aux chasseurs; sont iiûmiïiies  Gheiir (5). L eau *y séjourner} s?y conserve plus ou moins -après-les pluieSiSelon la qualité ées fonds. lent Mémoire sur le Sahara oranais de M. 1« lieu tenant-colonel de Colomb,,commandant supérieur du cerole- de-Laghouat. (3) Puit3 de /)û/iO!!</,de Richa r Bri!zina fit autre?- , (i) ha léréiinthe ( piiiacia atlrwtica), .marque en quelque;sorte la lihv.te dts ,pavs habitables, i.   -, (S) Ghedir (liaîtiç). Les Arabes donnent cejiora à ces sortes ae réservoirs-; parce que l eau-n y sé journe pas longtemps, çt que le voyageiir.est sou vent trompé « H compte .pouvoir s y désaltérer.:",voyage
937,presse,1860_03_03,1.0,1.0,Page1_Block13,"servations sous les yeux du ministre des affai res étrangères, en lui laissant le soin de dé-J- duire les conséquences qui doivent découler d un tel état de choses dans la Vénétie, j »  L  Opinione assure que le ministre des af faires étrangères a répondu à la note du gou vernement français, sur- l arrarigepient de la question,de.l Italie centrale, en exposant les motifs qui empêchent le .gouvernement d ac cueillir les conseils donnés et l engagent à ac cepter l annexion si les populations confirment leurs vœux. » c Turin, 2 mars.",relations internationales
111,siecle,1849_08_30,1.0,3.0,Page1_Block15,"Session des Conseils généraux. Les membres dont les noms suivent sont nommés présidens (ps^ vice-présidens (v. p.), secrétaires (s.) ou vice-secrétaires(v. s.) poùr la session des eonseils généraux qui vient de s ouvrir : Ain. —MM. Durand, p.; Dufour, s. Allier.— MM. Tourret, p.; Sécretain, s. Basses-Alpes.—MM. Chaix, p.; Paquet, s. Hautes-Alpes.— MM. Latour, président du tribunal de premièce instance de Grenoble, p.; Blanc, avocat, s. Ardennes. — MM. Nicaise Hemart, p.; Coehe, v. p.; Primot, s»; Saingeri, v. s. Cher.— MM. de Vogué, p.; Adolphe, Masse, s. Creuse. —MM. Legrand, p.; Dayras, s. Dordogne. —MM. Taillefer, p.; Bugniet, s. Gers. — MM. de Paaat, représentant, p.; Diuzeïde, avocat, s» Loire (Haute-). — MM. Romeuf, p. ; Dugone, s. Loiret. — MM. Légier, p.; Chevrier, s. Lot. — MM. Cavaigaac, directeur des domaines à Cahors, p, ; Delpon, s. Lozère. — MM. Guyot, notaire, p.; Grousset, juge, s. Maine-et-Loire. — MM. Desmazières, p.; Bûché de Chauvigaé, s, Moselle. — MM. Félix Maréchal, p.; Pouguet, s. Nièvre. — MM. Dufàud, p.; de Bourgoing, s. Puy-de-Dôme. — MM. Moulin, p. ; Dorlhac, v|pT; Chassaigtfe- Goyon, s.; Pallu, ingénieur des mines, v. s.f Pyrénées (Hautes-). — MM. Achille Fould, p. ; Cestia, s. Pyrénées-Orientales. — MM. Jaubert de Passa, p.; Aragon, s. Saône-et-Loire. — MM. de Lamartine, p. ; Baron, v.-p.; Boutt^ lier, s. j Rouget, v.-s.",carnet
1147,debats,1852_01_08,1.0,1.0,P1_TB00023,"on ne connaissait pas toutes les propriétés de cette substance dans les différens états où elle se trouve dans le commerce, et sa composition immédiate n était pas déterminée. Les mêmes notions manquaient en ce qui touche la gutta-perclia, substance nouvellement introduite dans l industrie manufacturière, et plus remarquable peut-être encore par les propriétés qui la distinguent du caoutchouc que par les analogies qui l en rapprochent. Dans la vue de fournir ces notions manquant à la science, M. Payen a entrepris une série de recherches dont nous allons indiquer les principaux résultats. Considéré en masse et à l œil nu, le caoutchouc pourrait passer pour une substance homogène et continue ; mais l analyse microscopique y dévoile une structure qui rend assez bien compte de la manière dont il se comporte avec les dissolvans. En examinant en lames minces au foyer de l instrument grossissant des échantillons divers, on observe des pores très multipliés, irrégulièrement arrondis et communiquant les uns avec les autres. Cette porosité du caoutchouc explique sa pénétrabilité par différens liquides dépourvus de toute action chimique sur lui. C est donc à tort que l on considère habituellement le caoutchouccomme absolument imperméable à la longue ; l eau le pénètre peu à peu, et à tel point que des lames minces immergées pendant un mois finissent par augmenter de -18, 20, 25 pour 100 de leur poids. On devra tenir compte de cette imbibition dans les transactions commerciales, puisque, par le fait seul de cette sorte d hydratation, la valeur réelle de la substance peut être amoindrie dans une forte proportion. La blancheur apparente et l opacité que présentent certains échantillons ne sont dues en général qu à de l eau interposée ; car une dessiccation complète suffit le plus souvent à rétablir la coloration et la translucidilé. De même que l eau, l alcool anhydre pénètre facilement le caoutchouc , surtout à la température de l ébullition. Des tranches minces, sèches el translucides chauffées dans ce liquide à plusieurs reprises durant huit jours sont devenues opaques et ont augmenté de volume et de poids ; cependant elles s étaient",sciences
1096,siecle,1841_10_17,1.0,1.0,Page1_Block24,"senca,ello porta précipitamment jusqu à ses lèvres le sifflet d argent.ci^ .b gelé suspendu à son cou et doat se servaient alors les nobles dames pOur ■ appeler les personnes qui les servaient; mais sans doute là réflexion ;pé* :: fPlble que personne ne viendrait à cet sppel lairetint à temps, èt lais* s J Sant rutomber le.oetit.bijou avant qu il eût-touchésa touche, elle resta ; > immobile et terrifiée, comme on présence d une apparition surnaturelle. Le personnage qui était cause de son fffroij et qui n était autre que lé • chevatier d Action, s avança lentement eh. disant d une voix doucereuse : / —. Vive Dieu! ma gentiile.dembiselie, ne me reconnaissez^voug pas ? D où vient cette frayeur..-soudaine? Puisque  vous étiez à ia fenêtre, n a- , vez-Vous pas vn et entendu mes gens an moment ou nous sommes en- .. , très dans l hôtel, et ne doviez-vous pas vous attendre à ma visite? Ai-jev s i besoin, moi y votre ami et celui de votre pauvre père, moi votre tuteurét ab qui serai bientôt unià voua par des liens plus èUoit3„ai-jô donc besdttntt de me faire annoncer auprès de vous comme un étranger et un indifté-r i:o rent? , i vt*:—Vous avez raison, monsieur, dit la pauvre fille avec une émotiiia .ni doiiloureuse éten se laissant aller dans:un fauteuil; qui pourrçit vous,si , «mpécher d agir comme il vous plsit ?. n etes-vous pas le maître? 1 . ïl Et malgrèi,es élforis pour.se contenir, elle fondit en larmes. -r- Allons ! dit le quartenier froidement e^ « asseyant prèr de la jennenug baronne et en jouant négligemment avec sa canne, je vois que vous n*e?v 3-j tes pasi plus raisonnable,q.a.o. cçs jours psssés^ toujouss des larme» ! m Mais dites-moi, m« balle affligée, est-il bien sûr que le souvenir seul: m;.. du pauvre ba-.;oti vous les fasse verser P ll m est venu dans la peniée ^Ue- quelque galant mort ou absent a sa bonne part dans ces Tegrèts étern-fJ inels, et si vous vouliez être franche... ; •/• .• , , Clotilfle rougit d indignation et eile s écria avec véhémence : - ^ — Oui, monsieur, j ai en effet d autres>motifs 1de larmes, bien que la i . mort de mon pèce sbit le plus poignant de tous. J ai les mauvais ,traite—, mens doïjitm acoabîe, depuis cette perte fitile, celui qui avait missionalt de nie protéger et de me rendre heureuses; .j ai la honte ^d avoirvïi touckm les anciens serriteurs.de ma famille congédiés impitdyabiemenjt>*flao»i#H la crainte qu ils ne fmsent pour moi des soutiéus coutre vos projeta jvj aàit.i : la douleur de, me voir seulp„ priiioahière dansrette mai&onidejnesifflacfeS. très, n ayant pour toute compagne qu une femme qui m est inconnue et dont j ai tant de raisons deme défier. ^",roman-feuilleton
607,debats,1857_05_10,1.0,3.0,P3_TB00006,"(c est le mot de M. Thiers); du côté de la France, un énergique appui, l or et le sang prodigués à Ilots; et puis, le doute qui commence à germer dans tous les cœurs, non sur le génie de l homme de guerre, mais sur sa puissance. Le doute commençait, eu 1815, sur la valeur de l idée conquérante. C était bien tard. Déjà la Françe portait la peine d avoir attendu si longtemps. Elleavait laissé pousser à bout l idée d ordre jusqu à un despotisme sans frein, l idée de prééminence nationale jusqu à la conquête illimitée. C était se repentir bien tard d avoir obéi, quand on n avait gardé, comme le dit énergiquement M. Yillemain , « d autre liberté que celle de mourir. «-C était se repentir bien tard aussi d avoir savouré jusqu à l ivresse les sé-ductions de la victoire, quand on était vaincu. La France avait beau croire qu elle n avait fait la guerre que pour garantir sa révolution au dehors, et don pour grandir un seul homme. On lai répondait , comme au temps de Louis XIV : « l Etat, c est moi. » On le disait - en 1815 avant Lulzen ; on le répétait, même après Leipsick, quand on avait à répondre « à ce premier cri légal de doléance.publique (7) » que lit entendre une commission du Corps- Législatif. On le djsait encore à Sainte- Hélène : « La France avait plus besoin » ûejnoi que moi d elle; on ne vit qu un » excès de vanité dans ce qui était pourtant » une vérité profonde ; et vous le voyez : » ici, mon cher, je peux me passer de tous, « et s il ne s agissait que de souffrir, mes » peines ne sauraient être longues; mon » existence est courte , mais celle de la » France !... (8). »",histoire
1168,siecle,1855_03_25,1.0,2.0,Page1_Block15,"lui-même ne dédaignait pas de monter sur les.planches, - cncouraêô par l s Cforîfincs du faubourg SaînT-IIynijré. Lacomé lie de société avait se? prooi^O?, et tti oftkier, qu devait devenir généra) s il n était arrêté en route par un boulet, repassait son rôle entre deux batailles.. Il paraît qu & quarante années de distance les mêmes institutions doivent produire les mêmes résultats ; la comédie bour geoise, dont on n entendait pour aiusfdire plus parler depuis si longtemps* « repris tout-à-coup faveur, et la semaine dernière deux ou trois vainqueurs de l Aima faisaient merveille dans-.une pièce de M. Scribe. On joue donc un peu partout la comédie aujourd hui, au   faubourg Saint- Honoré, au faubourg Saint-Germain et dans la Chaussée-d Antin. Il y a des acteurs dé salon, des actrices de salon, des auteurs de salon, et même des compositeurs de salon. Je profiterai de l occasion pour dire que la pièce qui obtient le plus de succès, la pièce dont on parle dans toutes les réunions drama tiques que cette année a vu éclore, est un petit opéra- comique intitulé la Volière. La VOjière a été la bien venue, et il n est pas une cage aristocratique qui n ait voulu abriter au moins, pour un soir cette nichée àé délicieux motifs. L auteur Se la Volière est M; Gustave Nadaud,.dont le nom a fait le tour de la France entre les Dtttx gendarmes, et qui avait déjà fait représenter l année dernière avec beaucoup de succès un opéra in-  titulé le docteur Vieux-Temps.",théâtre
528,constitutionnel,1859_04_07,1.0,2.0,Page1_Block78,"— Par une circulaire adressée le 27 mars -Tùx aufônïêS îMlïtairêS m civiles, M. 18 maré chal ministre de la goerre a fait connaître que la revued appel, en 1859, des militaires encon- gé ïèhoûvèlabîë  et  des  homMes fiiïîfitenug dans leurs foyers, Sè ferait, ; comme l année f dernière, au chèf-lïeu de chaque canton, le   jour où opérera l e conseil de révision appelé à former le contingî it de laclàèso de 1;858, et à l heure qui aura été p ■•éalablement arrêtée, de concert avec le préfet par le général de brigade commandant le département. j _ ;  Cette ôpératiôn devra  être effectucé en se conformant aux diverses dispositions, ainsi îlrêM [eïlèMJ 15 avril 1857, concernant la revue d appel pas sée dans la même année. ty.- Voici, -d après ie  Moniteur de l Armée, les , mouvemens de troupes en voie d exécution : Dépôt de l escadron du train d es équipages mi- litaires de la garde impériale, allant do Rambouil let à Neuilly„ près Paris. .... • . 8« de ligne. Etât-majôr è t les tïbiS bataillons, ; de Nîmes à Toulon, d où én Algérie. Le> dépôt reste à Nîmes.,   ,   i de li|»ne. — Etat-ntëjor:et les S bàtfiilltinS  dé . Montpellier.à Toulon,,d où, en Algérie. Le dépôt reste â Montpellier. •   12»; de  lighe.-^fîtàtrihsljor et leV trois bataillons, ,:de Pèrigueux à Port-Vendres, d où en Algérie. .Le dépôt reste â Perpignan. - : 24  de lisne.—Etat-major et les trois bataillons,  de Perpignan (à. Pqrt-Vqndres, d où en Algérie. Le dépôt reste à Perpignan. • - de ligne.-Etat-major, l ,f «t 2« bàtaillons, d Algérie à Marseille, >d : où à Lyon.v 3» bataillon,   d Antibes à Lyon. Le  dépôt repte â Antibçsl  48» de ligne.—Etat major, 1»» et 2* bataillons, de Périgueux à. la Roc ieile. Le 3 e bataillon et .le. dé pôt restent à Péri meux., . . ... -  68« de ligne. —Etat-major, i- et ! 2 e bataillons . d Algérie à Marseille, et de là à ; Lyon.j 3 bataillon. de Béziers à.Lyon. Le, dépôt reste à Béziers. -i 77 e deligne.—Etat-major. et 2» bataillons de , La Roche le .à Toulouse. 3«.-bataillon et dépôt, de Saintes à Toulouse. . . . ; ! ■ 92° deiigoe.— Efat-mèjor, de Toûlouse àPèrpi- 1 gnan. 3 e bataillon et dénôt, de Toulouse àFoix, etc. ie siège de la i« division militaire de l Algérie  est transféré de Blidah à Alger. — On nous assure, dit l Océan^ que, sur la : demande de M., le vi<:e-amiral préfet maritime, 400 prisonniers militaires de la compagnie, 4e discipline établie à Lorient .vont être • .dirigés • sur Brest. On prépare à cet effet le vaisseau de 2° rang l Hercule qui deviendra la prison flottante , .de. ces. militaires.. Ils remplaceront pour les travaux du port les condamnés, dont les der-: niers, comme on se le rappelle, ont évacué l àr- • feenal avant le 1 er janvier, et ils seront em- -i. ployés au balayage et; au nettoiement du port. L Hercule aùya, difcon, un capitaine de frégate, commandant, un lieutenant de vais-, seau, un . chirurgien,. :un .commissaire et un aumônier. Le service de surveillance sera fait par un détachement de l infanterie de inarine. ! Jj Beruk. est un beau vaisseau à voiles où les prisonniers militaires seront très bienins-; talles. ^ - -r Nous avons ânnonçé dernièrement là. pro chaine arrivée au Havre d une canonnière cui rassée, construite à Bordeaux par M. Armàn, - et dirigée sur Paris. Cette canonnière, qui porte le n° .11, est entrée avant-hier au soir dans le port du Havre et a pris place.au Vieux-Bassin.; On y ; fait en ce moment, quelques réparations aux pavois ,de tribord, endommagés par la re morque du steaipér le Laborieux, qui a conduit la canonnière jusque sous la Hève et a repris  le large. Cette .canonnière, construite d après -les. indications■ fctratégiques de M. le contre-, amiral Dupouy, sera arméç d une seule piè ce de canon rayé, se chargeant par. la cu-i . làsse ; : placée à quelques mètres de l avant, et . protégée par une forte muraille servant d em   . brasure. Aussitôt les réparations terminées, ce : bâtiment, qui np cale que 1 mètre 4,0, remon-r . tera la Seine jusqu à Paris, où l Empereur a voulu l avoir sous les yeux. Le calibre du ca non correspond avec i l ancien .58. La cuirasse 1 qui.pi-otége la muraille a onze centimètres d é-; paisseur. , - (J.duHavre.)- i ■ — Le steamer marchand Fwe-Brothers, allant: de Hong-KongàSwatwetAmoyiavecune cargai-? son importante, de l argent et de l opium,! ayant fait naufrage sur un écueil à 80 yards du cap Cutchi, moins d une heure après fut attaqué par les Chinois. Ceux-ci, ayant ap j porté une petite pièce de canon sur le rivage,: se mirent a lancèr des projectiles sur le na-l vire naufragé. Cependaut, un schooner put! prendre à son bord les passagers, 1 équipage; .et le trésor du Five-Brothers, et navigua dans la S direction de Hong Kong; où il arriva le 30 jan-| vier, et où il fit connaître l attaque des Chi-j nois aux autorités anglaises. ■ s Dès le lendemain, le steamer de S. M. Bri   - tannique-JViger; ayant à bord M. CaldwelL,j -interprète 1 chinois ;|)a Cànonnière Ptover, lc| • steamer Nimrod , ayant à bord le ca pîtairtej dts hve-Brothers, se rendirent à là capitale! du district où l affaire avait eu lieu. En krri -j vaut ,- ils 1 dépêchèrent àes ca nbts bien ârmésl et flrent savoifj non sans peine, au chef man darin que; faute par lui d aider à vehgè r j ou-f trage l ait au pavillon anglais et à l huma-j nite, la-ville serait rédûite en cendres. Un désj lai de quelques heures accordé par les offl eier-î anglais fut prolongé par eux jusqu au lehde-! main. ■ • .- -••- •; , > Au moment où  l on allait 6e fendre  k terre f *pour connaitre  la réponse du mandarin,) deux Chinois apportèrent au Niger les noms! des villages coupables, ..et les navires se ^mirent en route pour chiàtier ces villages. Les hommes du Niger et csux du Nimrod { descendirent à terre. Au premier village, le.-j bran s tournèrent les talons et leur chef olfriil un dédommagement de 500 dollars qui fut ac-f cepté. Au second village on incendia les pre- j mièr. s maisons. Les mandarins s empressèrent . d oilnr 2,000 dollars, et les deux na-.ire^ se re ■■tirèrent; lis étaient de retour à IIong-Kong le 5 j •février. (C. du Havre.)",guerre
56,debats,1852_09_13,1.0,4.0,P4_TB00006,"peut toutefois ïëffiàrquer que pendant que certaines lignes restaient stationnaires, d autres obtenaient une amélioration marquée. Voici comment on explique cette apparente anomalie : lors des premières concessions de chemins de fer, la. spéculation se préoccupait bien plus des noms des concessionnaires que de la valeur réelle des entreprises. C est ainsi qu en IB4G le chemin de fer du Nord, avec uile concession de trentetrois ans et l embranchement parasite de Saint-Quentin, obtenait une prime de 300 pour 100 sur la somme versée, tandis que le chemin de fer de Strasbourg, construit dans les conditions de là loi de 1842, avec une concession de quai-an te quatre ans, se soutenait difflcilëment au-dessus du pair. Aujourd hui les concessions, ayant été ramenées à une durée uniforme de quatre-vingt-dix-neuf ans , les Compagnies ayant en outre obtenu les embranchemens et les prolongemens nécessaires pour les garantir de toute concurrence, les spéculateurs comparent facilement les dépenses de premier établissement et la recette kilométrique des diverses lignes, et ils font des arbitrages aussitôt qu ils croient s apercevoir que les produits relatifs ne sont plus en rapport avec les cours. Ce sont des opérations de cë genre qui ont élevé les Actions du chemin de fer de Strasbourg à 40 fr. au-dessus de celles du chemin de fer du Nord. Cependant vers la fin de la semaine on a défait une bonne partie de ces arbitrages, qui étaient -motivés par les belles recettes obtenues depuis l ouverture de la ligne entière de Paris à Strasbourg, mais qui sont encore trop nouvelles pour établir des calculs comparatifs d une certitude suffisante. Les Actions de la grande Compagnie d Orléans paraissent devoir rester aux environs de 4,450 fr. jusqu au moment peu éloigné où les nouveaux titres pourront être délivrés. Les titres du chemin de fer de. Lyon sont toujours recherchés ; cependant le cours de 800 fr. est difficile à franchir; une prime de 300 fr. parait suffisante pour une entreprise en cours de construction dont les produits ne peuvent encore être complètement appréciés. | Le chemin de fer de Bordeaux à Cette a terminé la série des grandes concessions; celles de petits etnbranehemens ne fait que de commencer. La Compagnie de Saint-Germain a donné l exemple : après avoir construit la petite ligne destinée à Argenteuil, dont le produit a dépassé son attente, elle a demandé et obtenu le prolongement du chemin de fer de ceinture sur Neuiliv, Passy et Auteuil. Le mois dernier, le Moniteur contenait le décret de concession du petit raihvay de Provins aux Ormes. Samedi, le décret portant concession d un chemin de fer de Graissessac à Béziers, destiné à relier le bassin houiller de Graissessac avec la canal du Midi, et plus tard avec le chemin de fer de Bordeaux à Cette. Les Obligations de chemins de fer continuent à être recherchées ; celles d Avignon ont monté de 21 fr. 25 c. en quelques jours ; celles de Baie, de 40 fr. (à 585 fr.). Les Actions industrielles ont presque toutes obtenu une amélioration de 40 fr. à 45 fr. ; les Actions Cail ont monté de 75 fr. b Oîïjds PUBLICS pàAsçABS (au comptant). Le Quatre et demi pour 100, qui fermait samedi à 105 fr. 25 c., débutait lundi à 105 fr. 40 c., fermait, fin de la semaine, à 104 fr. 20 c. (coupon de 2 fr. 25 c. détaché ), en hausse de 1 fr. 20 c. „I.e Trois pour 100, qui fermait samedi h 77 fr., débutait au même cours lundi, fermait, fin de la semaine, à 77 fr. 25 c.,",bourse
